base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.10716425750704055
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.14403095369524915
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.12080642474868356
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.1649927750697192
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.30803042554481125
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.44240805265548844
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.055178709903857044
Chiffon,Chocolate Outer,Lemon Bar,Ginger Beer,Burgundy,0.17086109353168466
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5304916993031216
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.47924762197470666
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.509740797889062
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.3817996000298203
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.8573172697551095
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6590029108601715
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4631982875878089
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7905958116697932
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4517473233437079
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7215261982017733
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.588412644970955
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6901368092544835
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.534282908164096
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7759491545986719
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.699345954905713
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7282016781838481
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5814137458977935
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.32848012198200816
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5040748918624527
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5864149298198736
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6320251982061855
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6846488349572984
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6006120840189051
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.8030169549884775
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4992000404928576
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6084483722678912
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5027420104150347
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5154412897652988
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.732565769442517
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5348002063450497
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.43992353196134937
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5750529948289455
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.621711429192782
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5888098978309154
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.8355636576390961
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5330310107468744
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.3834179424714713
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4357968960653298
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5592919063431101
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.44953049450501165
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.476950517472432
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5998567212128071
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5782665276490714
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4193064152436391
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5182857452612868
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6427438892947789
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.35136784697238693
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.8078572900339188
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6187982784228756
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.3877020824707533
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6296219680632913
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.363011051148253
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5648285382190558
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6466219054724188
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4024685210655722
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6402228352831664
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5740329433565811
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5008532716411251
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5235059181718544
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5994652046605599
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5852659500792334
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5990341943309297
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5914851692323747
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6190811867707567
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6838238697470872
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.60519763363892
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.32778852945312875
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7436299030377713
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.47957358187162913
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.8881571820452117
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6893832782719245
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4595907759969917
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4416252313483421
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.9263522306223628
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5761168277239372
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6931088101749358
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7236537915837208
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6764157820021784
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6491439911917803
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6906961449380666
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6040910518224307
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4878827501562766
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7488768436175156
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6622991557749875
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5312036861187315
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5471245645102181
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4230699668784503
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4846060499084618
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5371752631264729
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.953811175687963
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5836472738816525
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7901356514936675
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6070909031868568
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5707849424743235
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6995374932154109
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6031885669477497
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6578735188944055
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6673932027001235
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.7482460666834156
Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.4637478212740624
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2112563551498442
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.4022550800298815
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.316188981488632
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.35458208449549733
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.16499477662539538
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2749503521785978
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.19009750039530918
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.42509083318578517
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2646771179583344
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.25864014174171734
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2619673618584468
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.39569876621545585
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23225899180846044
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21258951491341507
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.19895074128362367
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.17822082993534047
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2966772752712329
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2852074071146843
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2700830267615973
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.41275386732098124
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2791518936869452
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2027181026609735
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2657655125536047
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2184458022887414
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21183559890266582
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2066312736722385
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.5404446723308068
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.17248751769796167
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1714744540382633
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.6420784207832525
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.32295529430852693
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.17567760801590948
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.16362530796233643
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21162956260839275
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.19009675529516942
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.20520113091156963
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1592972785860653
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.25578291170439316
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.28051917719115516
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23639597999023587
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.5134985926419446
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2319027524927269
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.35412537618531525
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.22999339978482303
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.27903945138685615
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1755608217645193
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.39065066428244444
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.25896794672376106
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2106641798342095
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2475529711231503
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.28709625138614214
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23145792853642005
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.5319695800050406
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.20988041523620735
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.28711926196112525
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.32662726945602194
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21254570239441176
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2143438875457098
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.6052532815024926
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.3405680891818099
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2526003475186281
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.22097954035686246
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.6678945362038098
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.19074075489321124
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2752581647052156
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.29798844579949446
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.22191378110922932
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.4017837446416076
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.22214765442784604
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21287898769454208
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23187570766773155
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.5780542225873037
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23248670616048164
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.3223255331779845
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.3965909387533485
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.16011534065676802
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1846415361753561
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23700035430797228
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2203684389609002
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.16923843378194792
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1540798522612196
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1532888731049742
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2798414540089833
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.1948740167273432
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.7643403792290208
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2997083309738988
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.31213999231448875
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.360564323353164
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.49590596400956904
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.19810935134408494
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.5449860327016347
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.4900116386063344
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.15897121522652483
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.2547547765598158
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.62646908077987
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.23595993665404538
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.4035653783100831
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.18462345097691804
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.21613978956249957
Chiffon,Candy Outer,Blueberry,Pear,Teal,0.36247729199328454
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.3019853072254642
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.03069086361976951
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.17637226816090523
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.22534619839689563
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.04909248441003268
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.2259927860110686
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.0537680534161414
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.17564947202029674
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.001526845327220229
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.07633791895902037
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.20642306338238042
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.03745270316613818
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.08269572685953486
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.22268248606606333
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.11741364883882328
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.08877040095105332
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.1953371947573922
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.020217532108380183
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1191731995744453
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.30827063975213764
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.12353463909480526
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.15094357387734275
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.19405747467890744
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.06063091567694047
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.08800364683555974
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.052155963977476905
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.17321428081309848
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.040963055916766564
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.14367622294345758
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.01256712206255825
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.026493550875096715
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1102828906058012
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.19681752129710245
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1185819781035517
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.21299759149869818
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.06572331820661843
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.09386879846785147
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.06365653088840091
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.07707200464093295
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.11085710907453693
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.08115778795245676
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.2234529281601636
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.06410002178679207
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.11531228546870798
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.07307171921938495
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.05929298917422629
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.10148907599622958
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.16864284059348
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.17939604108830065
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.2549123044603401
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.10392863142252591
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.1601105771196747
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.18012695770689602
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.14533193478495765
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.031080968184670925
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.26256205329295185
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.1968307307549671
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.10967633279764713
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.07893860386213013
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.029446718818619468
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.05762647692733096
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.08274872277916216
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.46120133604053265
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.05382837839844367
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.022449828965490675
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.00801415141458383
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.27026950489080465
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1300036070501027
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.23691446668318838
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.12223360643641072
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.07592521022053332
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.24362941464991528
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.07144410667236584
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.07048436461290716
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.09243645752266758
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1484264007973457
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.0732102212562084
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1789385412932331
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.12540120899167806
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.010705792005727126
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.10550061526849787
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.1005966477510678
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.05948664005694276
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.012772266546060644
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.047571449208898775
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.09258358615256006
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.029836154021407144
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.14483192023257419
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.165367592852114
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.19776061746585122
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.25867619691917143
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.1062018693641801
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.07837703158685508
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.3049492831716671
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.07467591375301016
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.012441626248863365
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.11279567498864841
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,-0.045757472412055814
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.06149323320505789
Chiffon,Candy Outer,Cream Soda,Cucumber,Tiffany,0.05135564631729331
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.04795369267047131
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.15204822631027803
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.2675558111160861
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.030337561654453137
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.056006659619434324
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.06573801109826835
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.08286076095115354
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.04688755335843914
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.14537870648326956
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.034866445920554226
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.17465731546497643
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.16568977191655154
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.21991593173874957
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.10154569750449029
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.021099336351161378
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.05528433963967802
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.0729387806499097
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.029853534010123767
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.15480424680367272
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.09571266788682001
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.03826213157905267
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1430419780660186
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1825261236782571
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.045056554500024146
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.22655034892257608
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.15111778502332884
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.14758472121403593
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.07252813409922405
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.240087513905273
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.22471846105149312
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.2628265379642795
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.04131363725684947
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.16615485622347478
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.10511174657693319
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.2316697948915435
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.1684931481046374
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.21594250376181523
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.2079703541999644
